Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
13553597,N,N,N,N,N,N,N,10/30/2013,9:10 AM,13-23891,,68,315,N,Y,,,19,,,1,100,W,YUKON,RD,N,N,55,N,N,PAVEMENT,Y,2,385,,1,7001,N,ANDREWS,HWY,,,,,PAVEMENT,,12,1,6,2,1,1,5,9:10 AM,DISPATCHED,9:17 AM,11/1/2013,Y,680200,1873,,,,8,2,1,10,64,54,1,2,1,21,21,68,1633,31.91061144,-102.3938933,US,385,,341.864,US0385,,228,6,17.637,351,-0.37,,,,E YUKON RD,,,,,Y,Y,Y,5,0,Y,WED,3,0,2,10,40,2,4,300,72,48,4,0,0,2,4,5,2,20,5,3,36,3,14,10662,2014,10662,2,4.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,174,,,
13553815,N,N,N,N,N,N,N,10/11/2013,2:20 AM,13034103,,236,213,N,Y,,,19,,,7,1615,,SYCAMORE,AVE,Y,N,0,N,N,PRIVATE PARKING LOT,N,19,,,1,1600,,SYCAMORE,AVE,,,,,,,11,4,0,,1,1,1,2:24 AM,RADIO,2:28 AM,10/11/2013,Y,TX2360100,1502,,,51,8,7,4,1,36,3,7,9,5,33,21,236,213,,,,,,,SYCAMORE AVE,,,,,,,,,,,,,,,N,N,N,5,6,N,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13553896,N,Y,N,N,N,N,N,11/6/2013,1:45 PM,13-164064,,188,12,N,Y,,,1,40,,1,100,W,NOT REPORTED,,N,N,60,N,N,,N,19,,,1,1900,S,TYLER,,,,,,,,11,1,0,2,1,1,1,1:45 PM,DISPATCH,1:47 PM,11/6/2013,Y,TX1880100,33,,,75,8,2,4,20,64,45,2,1,1,21,21,188,12,35.19351642,-101.8407705,IH,40,,70.234,IH0040,,275,1,18.364,70,0.17,,,,,,,,,Y,Y,N,5,8,Y,WED,5,0,10,10,22,9,6,300,112,72,5,0,2,2,20,5,2,20,5,2,2,3,11,91523,2014,91523,2.3,9.9,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,120,,,
13553935,N,N,N,N,N,N,N,11/14/2013,6:04 PM,1300083563,,220,179,N,Y,,,9,114,,1,2100,,NOT REPORTED,,N,N,40,N,N,W NORTHWEST HWY,N,3,114,,,2400,W,NOT REPORTED,,,,,,,,11,4,0,,1,1,5,6:11 PM,DISPATCHED,6:15 PM,11/15/2013,Y,TX2201300,1379,,,35,8,2,2,22,64,42,1,2,1,21,21,220,179,,,,,,,BS0114,,,,,,,SH,114,,SH0114,,,,,Y,Y,N,3,6,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,1,0,,,,
13554095,N,Y,N,N,N,N,N,11/1/2013,1:22 PM,,,237,1802,Y,Y,30.0756,-95.96323,2,290,,1,,,NOT REPORTED,,N,N,65,N,N,,N,15,,,,,,JAMES MUSE,PKWY,,,,,,,11,1,0,2,1,1,20,1:24 PM,DISPATCH,1:40 PM,11/1/2013,Y,,10000,1,52,1,8,2,4,20,64,42,1,2,1,21,21,237,1802,30.07546091,-95.9632642,US,290,,237.522,US0290,,114,11,14.428,,,,,,,,,,,Y,Y,Y,5,0,Y,FRI,5,0,4,8,116,3,4,320,72,48,6,0,0,2,8,5,2,16,5,3,108,1,2,41567,2014,41567,2.8,13.9,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,15,,,
13554097,N,N,N,N,N,N,N,10/30/2013,6:35 PM,,,170,1735,Y,Y,30.41305,-95.41135,19,,,1,,,ROYAL MAGNOLIA,DR,N,N,-1,N,N,,N,19,,,,,,ROYAL WEST,DR,,,,,,,2,1,0,,4,2,1,6:37 PM,DPS HOUSTON DISPATCH,6:52 PM,10/30/2013,Y,,10000,12,52,1,8,7,4,1,31,54,1,5,2,21,21,170,1735,30.41325813,-95.41074848,,,,,ROYAL MAGNOLIA DR,10525,,,,,,,,,,,,,,Y,N,Y,5,0,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,15,,,
13554563,N,N,N,N,N,N,N,11/18/2013,7:30 AM,0144479113K,,101,208,N,Y,,,19,,,1,1300,W,GULF BANK,RD,N,N,35,N,N,,Y,19,,,1,9000,,DEER TRAIL,DR,,,,,,,12,1,0,,1,1,20,7:47 AM,DISPATCHER,7:52 AM,11/18/2013,Y,TXHPD0000,2469,6,152,59,8,2,1,14,64,54,1,5,1,21,21,101,208,29.88924478,-95.42005307,,,,,W GULF BANK RD,,,,,,,,,,DEER TRAIL DR,,,,,Y,N,N,3,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,15,,,
13554572,N,N,N,N,N,N,N,11/17/2013,9:10 AM,,,91,1656,Y,Y,33.70633,-96.84973,4,901,,1,,,NOT REPORTED,,N,N,55,N,N,,N,15,,,,,,HARSHBARGER,RD,,,,,,,11,1,0,1,4,1,12,9:34 AM,DISPATCHED,9:51 AM,11/17/2013,Y,,10000,12,103,1,8,7,4,1,32,3,1,3,2,21,21,91,1656,33.70612947,-96.84966532,FM,901,,15.539,FM0901,11088,1379,1,15.64,208,-0.419,,,,,,,,,Y,Y,Y,2,0,Y,SUN,2,0,0,0,0,2,2,120,26,24,3,0,0,1,0,0,1,0,0,0,0,1,7,1435,2014,1435,4.8,11.8,16.5,1,90,5,1,23,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,,,,
13554593,N,N,N,N,N,N,N,11/15/2013,8:45 AM,,,212,1777,Y,Y,32.25131,-95.23612,3,110,,1,,,NOT REPORTED,,N,N,55,N,N,,N,12,49,,,,,NOT REPORTED,,,,,,,,11,1,0,3,1,1,11,8:50 AM,DPS COMMUNICATIONS,9:10 AM,11/15/2013,Y,,10000,17,28,1,8,6,4,1,64,54,1,2,1,21,21,212,457,32.2512381,-95.23643596,SH,110,,46.371,SH0110,,345,1,7.382,318,0.34,,,,,,,,,Y,Y,N,5,4,Y,FRI,2,0,10,10,0,2,4,150,84,64,4,0,0,2,10,5,2,10,5,0,0,3,14,18429,2014,18429,9,10.5,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,213,,,
13554758,N,N,N,N,N,N,N,11/12/2013,3:26 PM,,,236,1801,Y,Y,30.58682,-95.50412,1,45,,1,,,NOT REPORTED,,N,N,75,N,N,,N,,,,,,,NOT REPORTED,,0.4,M,N,106,,,11,1,0,2,2,1,11,3:26 PM,WCSO,3:32 PM,11/12/2013,Y,,10000,22,52,1,8,7,4,1,39,54,1,1,4,21,21,236,1801,30.59202297,-95.50456113,IH,45,,106.531,IH0045,,675,7,5.599,106,0.4,,,,NOT REPORTED,,,,,Y,Y,Y,5,0,Y,TUE,5,0,5,9,53,2,4,465,76,48,6,0,0,2,10,5,2,18,5,2,43,1,1,42300,2014,42300,2.8,19.2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,
13554863,N,N,N,N,N,N,N,11/3/2013,12:09 PM,SAPD13242381,4250,15,379,N,Y,,,19,,,1,1900,S,NEW BRAUNFELS,AVE,N,N,35,N,N,,N,19,,,,700,,HAMMOND,,,,,,,,11,1,98,,2,1,1,12:09 PM,DISP,12:09 PM,11/3/2013,Y,TXSPD0000,2473,,109,138,8,7,3,1,21,14,1,5,2,32,21,15,379,29.3997591,-98.46122232,,,,,S NEW BRAUNFELS AVE,1973,,,,,,,,,,,,,,Y,N,N,1,9,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,28,,,
13554989,N,N,N,N,Y,N,N,11/14/2013,6:55 AM,,201327212,101,228,N,Y,,,19,,,1,5500,,HIGHWAY,BLVD,N,N,40,N,N,,Y,19,,,1,700,,PIN OAK,RD,,,,,,,11,1,4,3,1,1,5,6:56 AM,RADIO,6:57 AM,11/14/2013,Y,TX1012700,1559,,,35,8,2,2,32,64,38,1,2,1,21,21,101,228,29.78573942,-95.82076201,US,90,,624.354,US0090,5600,271,11,20.019,806,0.019,,,,PIN OAK RD,,,,,Y,Y,N,3,5,Y,THU,2,0,6,6,0,9,4,90,56,44,6,0,0,2,6,5,2,6,5,0,0,4,16,10841,2014,10841,2.9,1.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,15,,,
13555020,N,N,N,N,N,N,N,11/17/2013,4:00 PM,0144238213T,,101,208,N,Y,,,1,610,,2,4300,S,SOUTH LP W SER S,FWY,N,N,65,N,N,CONCRETE,N,3,610,,,4300,S,SOUTH LP WEST,FWY,,,,,,,11,1,0,,1,1,20,4:26 PM,DISPATCH,4:30 PM,11/17/2013,Y,TXHPD0000,2469,18,125,40,8,2,4,20,64,42,2,1,1,21,21,101,208,,,IH,610,,,IH0610,,,,,,,,,,,,,,,Y,Y,N,5,9,N,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,,,,
13555161,N,N,N,N,N,N,N,11/15/2013,6:30 PM,SAPD13252285,7160,15,379,N,Y,,,11,410,,4,5500,NW,LOOP 410,,N,N,45,N,N,,N,19,,,,5400,,EVERS,RD,,,,,,,11,4,0,2,2,1,1,7:25 PM,DISPATCHED,7:39 PM,11/15/2013,Y,TXSPD0000,2473,,61,123,8,2,4,20,64,54,4,1,1,21,21,15,379,29.48481813,-98.59385583,IH,410,,13.522,IH0410,,521,4,13.549,13,0.33,,,,,,,,,Y,Y,N,3,9,Y,FRI,5,0,10,10,23,2,6,300,112,72,4,0,0,2,20,5,2,20,5,2,3,4,11,154098,2014,154098,2.9,1.9,4.7,1,648,0,2,25,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,28,,,
13555336,N,N,N,N,N,N,N,11/14/2013,4:30 AM,0142647613Z,FSGI,101,208,N,Y,,,2,59,,2,11600,S,SOUTHWEST SER S,FWY,N,N,45,N,N,DRY CONCRETE,N,19,,,,11700,,WILCREST,DR,,,,,,,11,4,0,,1,1,20,4:38 AM,DISPATCH,4:41 AM,11/14/2013,Y,TXHPD0000,2469,14,128,39,8,2,4,20,21,54,2,2,1,21,21,101,208,,,US,59,,,US0059,,,,,,,,,,,,,,,Y,Y,N,5,9,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,,,,
13555344,N,Y,N,N,N,N,N,11/18/2013,4:35 PM,294796A,,57,107,N,Y,,,14,366,,1,2500,,WOODALL RODGERS,FWY,N,N,50,N,N,,N,19,,,,1900,,ROUTH,ST,,,,,FREEWAY UNDERPASS,,12,1,0,,2,1,20,4:48 PM,DISPATCHED,4:51 PM,11/18/2013,Y,TX0000006,2471,,,71,8,2,4,20,64,42,1,2,1,21,21,57,107,,,SS,366,,,SS0366,,,,,,,,,,,,,,,Y,Y,N,2,9,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,3,0,,,,
13555373,N,N,N,N,N,N,N,11/15/2013,2:28 AM,13-49769,,220,249,N,Y,,,1,820,,2,3800,NW,LOOP 820,FWY,N,N,45,N,N,PAVED ROAD,N,19,,,,6200,,QUEBEC,ST,,,,,PAVED ROAD,,11,4,8,2,1,1,20,2:28 AM,OFFICER OBSERVED,2:29 AM,11/15/2013,Y,TX2201900,1628,,,35,8,7,4,1,39,3,2,1,4,21,21,220,156,32.80530548,-97.42323986,IH,820,,10.003,IH0820,,8,14,10.968,9,0.415,,,,,,,,,Y,Y,N,5,9,Y,FRI,5,0,10,10,0,3,11,400,174,110,5,0,0,2,32,5,2,32,5,3,30,4,11,77884,2014,77884,3.6,5,8.5,1,512,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,282,,,
13555585,N,N,N,N,N,N,N,11/18/2013,8:15 AM,13113232,,170,92,N,Y,,,3,105,,1,11000,E,DAVIS,ST,N,N,45,N,N,,N,11,336,,,,,NOT REPORTED,,,,,,,,5,1,0,1,1,1,5,8:22 AM,DISPATCHED,8:33 AM,11/18/2013,Y,TX1700100,325,,,122,8,2,2,22,64,38,1,2,1,21,21,170,92,30.32350476,-95.40215162,SH,105,,70.874,SH0105,,338,4,26.282,694,0.602,SL,336,,SL0336,,,,,Y,Y,N,5,7,Y,MON,2,0,10,10,0,2,2,120,44,24,4,0,0,2,10,5,2,10,5,0,0,4,14,17891,2014,17891,5.8,8.1,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,15,,,
13555865,N,N,N,N,N,N,N,11/8/2013,12:26 PM,13110516,2461700,246,256,N,Y,,,2,183,,1,800,S,US HWY 183,,N,N,55,N,N,,Y,19,,,1,100,,SONNY,DR,,,,,,,11,1,0,3,1,1,1,12:26 PM,DISPATCHED,12:26 PM,11/10/2013,Y,2461700,1649,,,,8,2,1,22,64,47,1,2,1,32,21,246,256,30.56891223,-97.84869038,US,183,,299.887,US0183,,151,5,19.224,494,-0.789,,,,E SONNY DR,,,,,Y,Y,N,3,6,Y,FRI,2,0,2,2,0,2,4,100,48,44,4,0,0,2,2,5,2,2,5,0,0,4,14,17221,2014,17221,7.7,4,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,90,,,
13555962,N,N,N,N,N,N,N,10/24/2013,7:51 AM,A13-32931,,108,295,N,Y,,,1,2,,1,2400,E,EXPRESSWAY 83,HWY,N,N,65,N,N,,Y,4,494,,,600,S,SHANY,RD,,,,,,,11,1,98,2,1,1,1,7:51 AM,DISPATCH,7:56 AM,10/24/2013,Y,TX1081000,1791,,,,8,2,4,20,64,21,1,1,1,21,21,108,295,26.19584947,-98.28839123,IH,2,,8.637,IH0002,,39,17,20.26,860,-0.548,,,,,,,,,Y,Y,N,5,7,Y,THU,5,0,11,10,23,2,6,300,114,72,4,0,0,2,21,5,2,21,5,2,2,4,11,56300,2014,56300,3.4,2.4,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,230,,,
13556047,N,N,N,N,N,N,N,11/12/2013,7:45 AM,201308925,,212,261,N,Y,32.50283,-95.39725,19,,,1,16000,S,WOODLANDS DRIVE,DR,N,N,25,N,N,,N,15,,,,13000,W,CR 4198,RD,,,,,,,12,1,0,,1,1,1,7:45 AM,911,7:46 AM,11/12/2013,Y,TX2120200,1669,,,187,8,2,3,14,64,14,1,5,1,32,21,212,261,32.50298745,-95.39754916,,,,,WOODLANDS DR,16229,,,,,,,,,,,,,,Y,N,N,5,4,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,213,,,
13556322,N,N,N,N,N,N,N,11/17/2013,5:15 AM,13-113928,,220,156,N,Y,32.77796,-97.29486,19,,,1,3700,E,BELKNAP,ST,N,N,45,N,N,,N,19,,,,3700,,DALFORD,ST,,,,,,,11,4,98,3,1,1,11,5:45 AM,DISPATCHED,5:50 AM,11/17/2013,Y,TX2201200,1318,4,3,23,8,7,4,1,30,33,1,2,2,21,21,220,156,32.77823358,-97.29443847,US,377,,87.796,US0377,3706,81,1,2.131,284,-0.619,,,,,,,,,Y,Y,N,2,9,Y,SUN,2,0,0,0,0,3,4,80,52,52,4,1,1,1,0,0,1,0,0,0,0,4,14,5484,2014,5484,3.1,2.8,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,282,,,
13556591,N,N,N,N,N,N,N,11/7/2013,5:19 PM,13-5623,,84,255,N,Y,,,3,96,,1,1200,W,LEAGUE CITY,PKWY,N,N,45,N,N,,N,19,,,1,1400,,LINK,RD,,,,,LINK RD,,11,1,2,2,1,1,20,5:22 PM,DISPATCH,5:22 PM,11/7/2013,Y,TX0840800,1648,,,,8,2,1,14,64,54,1,2,1,21,21,84,255,29.49125241,-95.10270841,SH,96,,0.254,SH0096,,976,7,0.261,698,-0.014,,,,LINK RD,,,,,Y,Y,N,3,7,Y,THU,3,0,0,10,24,3,4,129,76,48,5,1,1,1,10,0,2,10,5,1,14,4,14,26356,2014,26356,5.9,2.7,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,15,,,
13556661,N,N,N,N,N,N,N,10/20/2013,11:30 PM,2013-6786,,240,1805,Y,Y,27.61094,-98.84356,4,2050,,1,,,NOT REPORTED,,N,N,60,N,N,,N,,,,,,,NOT REPORTED,,0.3,M,N,626,,,12,3,0,1,1,2,11,11:37 PM,DISPATCH,12:38 AM,10/21/2013,Y,TX2400000,2389,,,33,8,6,4,1,64,3,1,3,1,21,21,240,1805,27.61058421,-98.84351608,FM,2050,,11.524,FM2050,,1943,1,11.512,626,-0.3,,,,NOT REPORTED,,,,,Y,Y,Y,5,0,Y,SUN,2,0,0,0,0,2,2,100,20,20,2,0,0,1,0,0,1,0,0,0,0,1,7,144,2014,144,5,10.7,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13556694,N,N,N,N,N,N,N,11/5/2013,6:14 PM,20130268,,37,221,N,Y,,,2,69,,1,600,S,JACKSON,ST,N,N,35,N,N,PAVED,N,19,,,1,400,,JOHN,ST,,,,,PAVED,,11,4,5,3,1,1,5,6:14 PM,DISPATCHED,6:16 PM,11/10/2013,Y,TX0370100,1527,,,44,8,7,3,3,36,13,1,2,2,32,21,37,221,31.95898747,-95.26810464,US,69,,162.429,US0069,39723,199,1,21.991,360,0.678,,,,,,,,,Y,Y,N,5,5,Y,TUE,2,0,8,8,0,2,4,80,64,48,4,1,1,2,8,2,2,8,2,0,0,2,14,19231,2014,19231,3.8,5.8,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13556777,N,N,N,N,N,N,N,11/15/2013,6:09 PM,270698,,108,1673,Y,Y,26.38067,-98.0002,15,,,1,,,JESUS FLORES,RD,N,N,30,N,N,,N,15,,,,,,TOWER,RD,,,,,,,11,3,0,,1,1,11,6:21 PM,DPS WESLACO COMM,6:48 PM,11/18/2013,Y,,10000,12,127,1,8,6,4,1,64,54,1,4,1,21,21,108,1673,26.38071663,-98.00013389,,,,,JESUS FLORES RD,25410,,,,,,,,,,,,,,Y,N,Y,5,0,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,230,,,
13556945,N,N,N,N,N,N,N,11/8/2013,3:30 PM,,,188,1753,Y,Y,35.18693,-101.94465,1,40,,1,,,NOT REPORTED,,N,N,75,N,N,,N,,,,,,,NOT REPORTED,,0.2,M,E,64,,,11,1,0,2,1,1,20,3:34 PM,DPS AMARILLO,3:45 PM,11/10/2013,Y,,10000,17,130,1,8,10,4,1,1,3,1,1,2,21,21,188,1753,35.18723381,-101.9442654,IH,40,,64.25,IH0040,,275,1,12.381,64,0.2,,,,NOT REPORTED,,,,,Y,Y,Y,2,0,Y,FRI,5,0,6,10,72,9,4,320,80,48,6,0,0,2,12,5,2,20,5,3,60,3,11,15659,2014,15659,4.9,40.2,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,120,,,
13556988,N,N,N,N,N,N,N,11/17/2013,2:00 PM,293775A,,57,107,N,Y,,,19,,,1,2500,,FORT WORTH,AVE,N,N,35,N,N,,Y,19,,,1,2500,,BAHAMA,DR,,,,,,,11,1,2,,1,1,5,2:12 PM,DISPATCHED,2:18 PM,11/18/2013,Y,TX0000006,2471,,,44,8,2,1,34,64,3,1,5,1,21,21,57,107,32.75845426,-96.86426255,,,,,FORT WORTH AVE,,,,,,,,,,BAHAMA DR,,,,,Y,N,N,5,9,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,282,,,
13557003,N,N,N,N,N,N,N,11/19/2013,7:39 AM,SAPD13254908,7220,15,379,N,Y,,,19,,,1,11031,,VANCE JACKSON,,N,N,40,N,N,,Y,19,,,1,3500,,WELLSPRING,,,,,,,,11,1,98,,3,1,1,7:40 AM,DISPATCH,7:54 AM,11/19/2013,Y,TXSPD0000,2473,,61,123,8,2,1,14,64,54,1,5,1,21,21,15,379,29.54212495,-98.55501229,,,,,VANCE JACKSON RD,11032,,,,,,,,,WELLSPRINGS DR,,,,,Y,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,28,,,
13557088,N,N,N,N,N,N,N,11/3/2013,6:24 AM,130060256,310,220,19,N,Y,,,1,20,,1,6000,W,NOT REPORTED,FWY,N,N,60,N,N,,N,19,,,,4600,,LITTLE,RD,,,,,,,11,4,0,2,1,1,11,6:24 AM,DISPATCHED,6:26 AM,11/3/2013,Y,TX2200100,59,,,303,8,7,4,1,39,54,1,1,4,21,21,220,19,32.67290587,-97.20125238,IH,20,,444.236,IH0020,,2374,5,3.3,445,0.144,,,,,,,,,Y,Y,N,1,9,Y,SUN,5,0,12,12,59,3,9,400,154,110,6,0,0,2,22,5,2,22,5,2,37,4,11,151620,2014,151620,2.3,6.3,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,282,,,
13557444,N,N,N,N,N,N,N,11/17/2013,6:50 PM,SAPD13253748,3170,15,379,N,Y,,,19,,,1,19010,,BLANCO,RD,N,N,50,N,N,,N,19,,,,1000,,LA COSTA,,,,,,,,11,4,0,2,1,1,1,7:00 PM,DISPATCH,7:05 PM,11/18/2013,Y,TXSPD0000,2473,,29,131,8,6,4,1,64,54,1,3,1,21,21,15,379,29.61784801,-98.5106171,FM,2696,,2.923,FM2696,18862,2708,1,11.362,486,-0.645,,,,,,,,,Y,Y,N,5,9,Y,SUN,3,0,0,6,19,2,4,120,60,48,2,0,0,1,0,0,2,12,3,1,19,4,14,36637,2014,36637,14.8,25.2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,28,,,
13557609,N,N,N,N,N,N,N,11/19/2013,4:35 PM,295757A,,57,107,N,Y,,,19,,,1,1700,,INWOOD,RD,N,N,35,N,N,,N,19,,,,5500,,SOUTHWESTERN MEDICAL DISTRICT,,,,,,,,11,1,0,,1,1,20,4:55 PM,DISPATCHED,5:00 PM,11/19/2013,Y,TX0000006,2471,,,87,8,2,2,22,64,38,1,5,1,21,21,57,107,32.81378036,-96.84737238,,,,,INWOOD RD,,,,,,,,,,SOUTHWESTERN MEDICAL AVE,,,,,Y,N,N,3,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,3,0,282,,,
